,DC_Power_kW,AC_Power_kW,Daily_Yield_kW,Ambient_Temperature_C,Module_Temperature_C,Irradition
2020-05-23 11:45:00,585.3778787878789,570.7421212121212,2466.275757575758,28.03468045768025,47.36012651097179,0.7770717837931034
2020-05-23 12:00:00,582.4171212121213,567.8552813852813,2603.9735930735933,28.51570049999999,48.204543790909085,0.768673476
2020-05-23 12:15:00,578.530541125541,564.0676190476189,2729.955411255411,28.776341918181814,48.12754224545454,0.7566079838181818
2020-05-23 12:30:00,607.6248484848484,592.4340043290042,3008.912337662338,28.89564607523511,48.97743127899687,0.7465825060815047
2020-05-23 12:45:00,607.2775108225107,592.093658008658,3178.5919913419916,28.92597155454546,47.54111760000001,0.7351771047272727
2020-05-23 13:00:00,557.3645454545455,543.4369696969696,3129.8212121212123,29.42408578683386,48.02645268338558,0.7263447077115989
2020-05-23 13:15:00,621.7724242424242,606.3250865800866,3542.7463203463208,29.69408067272728,47.047250809090905,0.7061596868181819
2020-05-23 13:30:00,642.1731601731601,626.3113203463204,3755.588095238095,29.815344054545452,45.679373781818185,0.6948880974545455
2020-05-23 13:45:00,626.6936363636364,611.2506060606061,3851.3272727272724,30.08024272100313,45.94903623197491,0.6914569313793104
2020-05-23 14:00:00,580.5430303030303,566.8418181818181,3756.7787878787876,30.552943418181812,47.74541923636364,0.6669760191818183
2020-05-23 14:15:00,604.298658008658,590.4917965367966,3922.194588744589,30.67942618495297,47.73244796238244,0.6463874592789968
2020-05-23 14:30:00,653.3824891774892,638.7197186147187,4381.761688311687,30.794457899999998,46.207999363636354,0.6097292446363635
2020-05-23 14:45:00,682.4883116883117,667.3648701298702,4357.797186147186,30.7078407,44.7807445090909,0.5755164171818181
2020-05-23 15:00:00,705.0351515151514,689.6636363636363,4369.069696969697,30.79473805015674,45.278761626959245,0.531375189122257
2020-05-23 15:15:00,660.1639393939394,645.9724242424242,4538.821212121212,31.08591940909091,45.414638154545464,0.4940151929999999
2020-05-23 15:30:00,615.529393939394,602.4818181818182,4697.533333333333,31.08379378683385,43.65904801880876,0.453872042351097
2020-05-23 15:45:00,566.1522077922077,554.3349350649349,4816.208441558441,30.936434699999996,41.27312040000001,0.41539668654545453
2020-05-23 16:00:00,498.7540043290044,488.5724025974025,4970.197402597402,30.971200609090907,40.38734181818181,0.36157003254545456
2020-05-23 16:15:00,445.1341125541125,436.22883116883116,5085.704329004328,31.07409376175548,39.7811384294671,0.320976085768025
2020-05-23 16:30:00,389.1318181818182,381.56454545454545,5270.263636363636,31.104782454545465,38.36850073636363,0.27538413763636355
2020-05-23 16:45:00,338.4630303030303,332.4342424242424,5687.157575757575,31.31312159999999,37.09086913636364,0.22742287445454548
2020-05-23 17:00:00,273.1220779220779,268.417012987013,5762.324025974026,31.65216762695925,36.336755877742945,0.18335148517241381
2020-05-23 17:15:00,210.17616883116887,206.1379220779221,5821.231818181817,31.265650009090926,34.90284957272728,0.1425330379090909
2020-05-23 17:30:00,151.6419264069264,148.59666666666666,5865.600216450216,30.44347846081505,32.51935901567397,0.10514809010031344
2020-05-23 17:45:00,102.21638528138529,99.48179653679654,5896.7339826839825,30.126710836363632,30.820574481818173,0.07192002163636357
2020-05-23 18:00:00,61.91666666666667,60.043636363636374,5916.772727272727,29.49995897492164,29.125121699059562,0.044284963457680196
2020-05-23 18:15:00,27.311190476190475,26.39391774891775,5927.76277056277,28.90090936363636,27.639396763636363,0.019019722199999974
2020-05-23 18:30:00,2.592402597402597,2.504220779220779,5930.849567099565,28.22860382727272,26.26725441818181,0.0031258602
2020-05-23 18:45:00,0.0,0.0,5901.881818181818,28.004139394984314,25.60675110658307,0.00014073534253914542
2020-05-23 19:00:00,0.0,0.0,5930.954545454545,27.6696334090909,25.14918398181818,0.0
2020-05-23 19:15:00,0.0,0.0,5930.954545454545,27.51099924545454,25.121596772727276,0.0
2020-05-23 19:30:00,0.0,0.0,5930.954545454545,27.36225589655173,25.5933323322884,0.0
2020-05-23 19:45:00,0.0,0.0,5930.954545454545,27.047410227272724,25.44150362727273,0.0
2020-05-23 20:00:00,0.0,0.0,5930.954545454545,26.450902269592486,25.011943899686514,0.0
2020-05-23 20:15:00,0.0,0.0,5930.954545454545,25.842487118181825,24.73764872727273,0.0
2020-05-23 20:30:00,0.0,0.0,5930.954545454545,25.290851863636362,24.24178579090909,0.0
2020-05-23 20:45:00,0.0,0.0,5930.954545454545,24.834178946708462,23.8211782476489,0.0
2020-05-23 21:00:00,0.0,0.0,5930.954545454545,24.379415318181824,23.350641490909087,0.0
2020-05-23 21:15:00,0.0,0.0,5930.954545454545,24.034492043887152,23.04225031034483,0.0
2020-05-23 21:30:00,0.0,0.0,5930.954545454545,23.711072918181813,22.71320378181818,0.0
2020-05-23 21:45:00,0.0,0.0,5930.954545454545,23.34213703636364,22.34114528181818,0.0
2020-05-23 22:00:00,0.0,0.0,5930.954545454545,23.117878636363635,22.073310451410656,0.0
2020-05-23 22:15:00,0.0,0.0,5930.954545454545,22.865553463636363,21.747270763636365,0.0
2020-05-23 22:30:00,0.0,0.0,5930.954545454545,22.56394452037617,21.206001639498435,0.0
2020-05-23 22:45:00,0.0,0.0,5930.954545454545,22.401466854545458,20.837316709090903,0.0
2020-05-23 23:00:00,0.0,0.0,5930.954545454545,22.438256318181818,21.16321090909091,0.0
2020-05-23 23:15:00,0.0,0.0,5930.954545454545,22.24395473981191,21.11524211285267,0.0
2020-05-23 23:30:00,0.0,0.0,5920.38961038961,22.046163845454544,20.8821933,0.0
2020-05-23 23:45:00,0.0,0.0,5099.461038961039,21.893425745454547,20.708453399999996,0.0
2020-05-24 00:00:00,0.0,0.0,1655.6006493506493,21.602404000000003,20.347536969696964,0.0
2020-05-24 00:15:00,0.0,0.0,770.0,21.381870724137936,19.941276357366775,0.0
2020-05-24 00:30:00,0.0,0.0,770.0,21.26131066363636,19.5966822,0.0
2020-05-24 00:45:00,0.0,0.0,770.0,21.258033460815046,19.531568200626957,0.0
2020-05-24 01:00:00,0.0,0.0,770.0,21.18416353636364,19.55279342727272,0.0
2020-05-24 01:15:00,0.0,0.0,770.0,21.105159206896555,19.718247978056425,0.0
2020-05-24 01:30:00,0.0,0.0,593.8545454545455,20.980185381818185,19.96550239090909,0.0
2020-05-24 01:45:00,0.0,0.0,329.6363636363636,21.043833681818185,20.593937836363647,0.0
2020-05-24 02:00:00,0.0,0.0,329.6363636363636,21.142983808777434,20.81912275862069,0.0
2020-05-24 02:15:00,0.0,0.0,329.6363636363636,21.129471600000002,20.627303754545455,0.0
2020-05-24 02:30:00,0.0,0.0,329.6363636363636,21.125562968652044,20.83884305642633,0.0
2020-05-24 02:45:00,0.0,0.0,329.6363636363636,21.126100554545456,20.926224790909092,0.0
2020-05-24 03:00:00,0.0,0.0,329.6363636363636,21.124256840125398,20.923014639498433,0.0
2020-05-24 03:15:00,0.0,0.0,329.6363636363636,21.111830018181816,20.74933262727272,0.0
2020-05-24 03:30:00,0.0,0.0,329.6363636363636,20.96680041818182,19.96300298181818,0.0
2020-05-24 03:45:00,0.0,0.0,329.6363636363636,20.83124742319749,19.514529141065836,0.0
2020-05-24 04:00:00,0.0,0.0,329.6363636363636,20.69650764545455,19.23761989090909,0.0
2020-05-24 04:15:00,0.0,0.0,238.77272727272728,20.70440336990596,19.118097536050158,0.0
2020-05-24 04:30:00,0.0,0.0,147.9090909090909,20.71392174545454,19.16330080909091,0.0
2020-05-24 04:45:00,0.0,0.0,147.9090909090909,20.632224272727274,19.001715109090906,0.0
2020-05-24 05:00:00,0.0,0.0,147.9090909090909,20.64091423824451,19.02586299686521,0.0
2020-05-24 05:15:00,0.0,0.0,147.9090909090909,20.61981226363636,19.08862284545454,0.0
2020-05-24 05:30:00,0.0,0.0,0.0,20.484622692789973,19.008681912225708,0.0
2020-05-24 05:45:00,0.0,0.0,0.0,20.34041738181818,18.85579156363637,0.0010919355891817909
2020-05-24 06:00:00,11.466277056277056,11.063160173160172,0.9573593073593073,20.493045818181823,19.137275563636365,0.009960607039090909
2020-05-24 06:15:00,37.85333333333333,36.61727272727273,6.53939393939394,20.684651388714727,19.670228351097176,0.02870997342319742
2020-05-24 06:30:00,75.44432900432899,73.26510822510822,20.105411255411255,20.84492361818182,20.435697218181815,0.053458375827272635
2020-05-24 06:45:00,117.4969696969697,114.63939393939394,43.46363636363637,21.15099600940439,21.4432486645768,0.07953760168025072
2020-05-24 07:00:00,158.90744588744585,155.74974025974026,77.1190476190476,21.524965881818183,22.819564772727272,0.1260539581090909
2020-05-24 07:15:00,207.873354978355,203.8681818181818,121.04783549783548,21.86775400626959,24.413452532915368,0.17175413200626954
2020-05-24 07:30:00,272.4257575757576,267.72909090909087,178.8909090909091,22.31602404545455,26.225714427272724,0.22684915554545457
2020-05-24 07:45:00,345.299696969697,339.0854545454545,256.22727272727275,22.65647525454545,27.778596872727277,0.2823434975454545
2020-05-24 08:00:00,418.1710389610389,409.98636363636365,350.2584415584415,22.99060069278997,29.635814623824444,0.3310110823824451
2020-05-24 08:15:00,485.0438961038962,475.28945887445883,459.99848484848485,23.48088100909091,31.35400750909092,0.37294345227272724
2020-05-24 08:30:00,545.962316017316,534.7600432900432,584.0632034632034,23.8102092507837,33.24389360501567,0.4127615813793103
2020-05-24 08:45:00,603.4257575757575,590.8257575757575,724.8363636363637,24.349800490909093,35.59898732727272,0.45566858209090905
2020-05-24 09:00:00,660.5884848484848,646.5533333333333,880.3393939393937,24.72862488714734,37.2906610815047,0.5021660773354232
2020-05-24 09:15:00,716.700606060606,701.2084848484848,1051.3696969696969,25.16004556363636,39.921811990909106,0.5492895610909092
2020-05-24 09:30:00,667.6378571428572,652.9978138528139,1223.1041125541126,25.461424636363635,41.34499284545455,0.5894951121818184
2020-05-24 09:45:00,650.2551731601733,635.7504545454544,1379.240476190476,25.734516178683386,42.497091507836984,0.6335010631974921
2020-05-24 10:00:00,619.1018181818182,605.1427272727273,1515.4515151515152,26.195665281818187,44.59256623636364,0.6632227096363638
2020-05-24 10:15:00,605.3024242424242,591.4427272727273,1642.6848484848485,26.468234068965515,44.3296350846395,0.690905130658307
2020-05-24 10:30:00,520.2075757575758,507.8242424242424,1722.5363636363638,26.88382557272728,45.79639227272728,0.7167043303636361
2020-05-24 10:45:00,536.8891558441558,523.6311471861471,1852.176406926407,27.16323943636362,45.92898979090909,0.7344175230000001
2020-05-24 11:00:00,580.3440043290043,565.8350216450217,2075.1722943722943,27.342212981191224,45.31921295924765,0.7486393897805642
2020-05-24 11:15:00,465.3536363636363,453.7409090909092,2105.8090909090906,27.34231491818182,45.15490221818181,0.7566466579090907
2020-05-24 11:30:00,447.34051948051945,436.1848701298701,2215.8393939393936,27.783994175548585,47.62639385266457,0.7596046726645768
2020-05-24 11:45:00,452.41818181818184,441.12606060606066,2326.1787878787877,28.01686690909091,47.450199354545454,0.7578630534545454
2020-05-24 12:00:00,453.2827272727273,441.9581818181818,2437.4,28.222721727272734,46.50005759999999,0.7469122919999998
2020-05-24 12:15:00,492.46515151515143,480.2896753246753,2552.249350649351,28.57382616300941,46.68158048275862,0.7413774517241378
2020-05-24 12:30:00,497.3841341991341,485.0974675324675,2673.084199134199,28.653546463636363,46.58741961818182,0.7341525084545455
2020-05-24 12:45:00,491.89363636363646,479.7251515151515,2792.8787878787884,29.1260155768025,48.84747489028212,0.7295445056426332
2020-05-24 13:00:00,502.7445454545454,490.36515151515147,2914.148484848485,29.20865732727273,47.178722918181826,0.7218510856363637
2020-05-24 13:15:00,528.399935064935,515.4421861471862,3041.2911255411254,29.173486772727276,46.604705509090905,0.7104053730000001
2020-05-24 13:30:00,538.483354978355,525.5737229437228,3168.416233766234,29.577917652037616,48.14573027586205,0.6964792369278995
2020-05-24 13:45:00,551.8111038961039,539.0609307359307,3302.996753246753,29.799000163636364,46.409631709090895,0.6755822978181816
2020-05-24 14:00:00,566.1175757575758,553.3030303030303,3498.0636363636368,30.072120094043886,46.759475962382446,0.6555080178056427
2020-05-24 14:15:00,578.9978787878788,566.0369696969698,3617.390909090909,30.3311064,46.98500983636363,0.630297910090909
2020-05-24 14:30:00,628.5147402597403,614.575735930736,3723.5816017316015,30.48630700909091,46.208421272727264,0.5971215040909091
2020-05-24 14:45:00,642.1292640692641,628.0316017316017,3949.276623376624,30.549580815047037,45.48228785266458,0.5620515071473355
2020-05-24 15:00:00,733.0685281385281,717.1404761904762,4385.719264069264,30.532703645454543,42.948248345454545,0.5240709283636362
2020-05-24 15:15:00,682.690909090909,668.0853679653679,4559.504329004329,30.97299176802508,43.379744642633234,0.48327173322884004
2020-05-24 15:30:00,632.0057575757576,618.6918181818182,4722.40606060606,30.78791121818183,42.93963575454544,0.4425316189090908
2020-05-24 15:45:00,575.0584632034632,563.1538744588744,4871.347402597403,30.98880038181818,42.3994764,0.3997408682727272
2020-05-24 16:00:00,518.8266666666666,508.26499999999993,4979.005194805195,31.008384169278987,40.531392056426334,0.3587252227899686
2020-05-24 16:15:00,459.76235930735925,450.6028787878788,5123.715800865801,31.725149045454547,40.902018790909096,0.31526337927272724
2020-05-24 16:30:00,399.6942424242424,391.9654545454545,5229.6909090909085,31.898592818181818,39.19838961442006,0.27120769448275855
2020-05-24 16:45:00,330.50551948051947,324.68502164502166,5320.546753246753,31.891689272727266,37.51744178181817,0.2240208597272728
2020-05-24 17:00:00,253.48478354978354,249.09876623376624,5016.934415584416,31.55306822727273,35.596409672727276,0.18077107390909086
2020-05-24 17:15:00,192.40924242424242,188.6887012987013,5044.568831168832,31.475878984326012,34.3263708338558,0.13988350269592467
2020-05-24 17:30:00,140.26844155844157,137.4344805194805,5084.969047619048,32.05770362727272,33.08934872727272,0.10217322741818177
2020-05-24 17:45:00,95.34121212121212,92.78151515151515,5113.745454545455,31.061882426332296,31.31359747335422,0.06985754091536048
2020-05-24 18:00:00,57.45878787878789,55.710909090909084,5132.445454545455,30.504069327272735,29.669293145454546,0.042094207118181765
2020-05-24 18:15:00,30.668593073593073,29.642251082251086,5143.108008658009,29.159143963636357,27.956096645454544,0.021729886527272726
2020-05-24 18:30:00,11.092705627705627,10.70590909090909,5506.524458874459,28.584072620689657,26.821266291536052,0.007723012409717809
2020-05-24 18:45:00,0.0,0.0,5444.318181818182,28.28782824545455,26.257537336363637,0.0005431246960908273
2020-05-24 19:00:00,0.0,0.0,5148.863636363636,28.045632921630087,26.036886442006264,0.0
2020-05-24 19:15:00,0.0,0.0,5259.166666666666,27.535637481818185,25.95394257272727,0.0
2020-05-24 19:30:00,0.0,0.0,5562.5,26.661645518181817,25.495403209090913,0.0
2020-05-24 19:45:00,0.0,0.0,5562.5,26.291839683385582,25.220027200626955,0.0
2020-05-24 20:00:00,0.0,0.0,5562.5,25.808402045454546,24.739465554545458,0.0
2020-05-24 20:15:00,0.0,0.0,5562.5,25.44046389028213,24.385874586206896,0.0
2020-05-24 20:30:00,0.0,0.0,5562.5,25.07618912727273,24.00065577272727,0.0
2020-05-24 20:45:00,0.0,0.0,5452.19696969697,24.810362618181816,23.774282590909095,0.0
2020-05-24 21:00:00,0.0,0.0,5148.863636363636,24.43914194670846,23.41808669905956,0.0
2020-05-24 21:15:00,0.0,0.0,5148.863636363636,24.131058490909087,23.120743418181817,0.0
2020-05-24 21:30:00,0.0,0.0,5148.863636363636,23.833106809090907,22.88636083636364,0.0
2020-05-24 21:45:00,0.0,0.0,5148.863636363636,23.57459805329154,22.649830673981192,0.0
2020-05-24 22:00:00,0.0,0.0,5148.863636363636,23.30203453636363,22.374668372727275,0.0
2020-05-24 22:15:00,0.0,0.0,5148.863636363636,23.034185238244515,22.11112963636364,0.0
2020-05-24 22:30:00,0.0,0.0,5148.863636363636,22.756098763636363,21.670072009090912,0.0
2020-05-24 22:45:00,0.0,0.0,5119.3668831168825,22.56377228181818,21.32947827272727,0.0
2020-05-24 23:00:00,0.0,0.0,5148.863636363636,22.312468692789974,21.205961181818182,0.0
2020-05-24 23:15:00,0.0,0.0,5148.863636363636,22.167004227272727,21.014833990909093,0.0
2020-05-24 23:30:00,0.0,0.0,5148.863636363636,22.047323501567398,20.89742357680251,0.0
2020-05-24 23:45:00,0.0,0.0,4472.9991341991345,21.912358772727274,20.6965417090909,0.0
2020-05-25 00:00:00,0.0,0.0,1743.2274891774891,21.762775854545453,20.531716854545458,0.0
2020-05-25 00:15:00,0.0,0.0,832.8636363636364,21.678998332288394,20.4995824137931,0.0
2020-05-25 00:30:00,0.0,0.0,832.8636363636364,21.58025623636363,20.410040727272726,0.0
2020-05-25 00:45:00,0.0,0.0,832.8636363636364,21.463703072727274,20.283219545454543,0.0
2020-05-25 01:00:00,0.0,0.0,832.8636363636364,21.34196356739812,20.07304436990595,0.0
2020-05-25 01:15:00,0.0,0.0,832.8636363636364,21.22251488181818,19.917666900000004,0.0
2020-05-25 01:30:00,0.0,0.0,748.5909090909091,21.066531235109714,19.686357479623826,0.0
2020-05-25 01:45:00,0.0,0.0,622.1818181818181,21.001533054545455,19.592068909090916,0.0
2020-05-25 02:00:00,0.0,0.0,622.1818181818181,20.963435481818184,19.6653876,0.0
2020-05-25 02:15:00,0.0,0.0,622.1818181818181,20.86056076175549,19.56842743260188,0.0
2020-05-25 02:30:00,0.0,0.0,622.1818181818181,20.84445769090909,19.51665098181818,0.0
2020-05-25 02:45:00,0.0,0.0,622.1818181818181,20.93668622727272,19.726550618181815,0.0
2020-05-25 03:00:00,0.0,0.0,622.1818181818181,20.85668111285267,19.71666465517241,0.0
2020-05-25 03:15:00,0.0,0.0,622.1818181818181,20.85112685454546,19.73288269090909,0.0
2020-05-25 03:30:00,0.0,0.0,622.1818181818181,20.87738802507836,19.83957198432602,0.0
2020-05-25 03:45:00,0.0,0.0,622.1818181818181,20.865733636363636,19.708212572727277,0.0
2020-05-25 04:00:00,0.0,0.0,622.1818181818181,20.769551699999997,19.542106745454543,0.0
2020-05-25 04:15:00,0.0,0.0,505.43030303030304,20.66191326959247,19.320453423197492,0.0
2020-05-25 04:30:00,0.0,0.0,403.27272727272725,20.638432336363632,19.279097399999998,0.0
2020-05-25 04:45:00,0.0,0.0,403.27272727272725,20.62465710658307,19.30257651724138,0.0
2020-05-25 05:00:00,0.0,0.0,403.27272727272725,20.552417918181813,19.295804999999998,0.0
2020-05-25 05:15:00,0.0,0.0,403.27272727272725,20.664118009090906,19.64675997272727,0.0
2020-05-25 05:30:00,0.0,0.0,0.0,20.647344244514105,19.732486316614423,0.0
2020-05-25 05:45:00,0.0,0.0,0.0,20.533439890909087,19.525632272727282,0.0015264542124544913
2020-05-25 06:00:00,13.24034632034632,12.782489177489179,1.2415584415584415,20.515721836363635,19.445891509090906,0.011078699102727218
2020-05-25 06:15:00,43.03883116883116,41.66660173160173,7.584632034632034,20.725029394984325,19.982895404388714,0.03351024552978049
2020-05-25 06:30:00,91.85781385281383,89.33984848484849,23.344805194805193,21.02937758181818,21.1912395,0.0676881701181818
2020-05-25 06:45:00,119.25969696969696,116.58878787878788,49.193939393939395,21.416126332288396,22.512359652037617,0.08808639463636363
2020-05-25 07:00:00,160.88272727272727,157.69727272727272,86.31818181818181,21.81066199090909,23.705414154545455,0.1286514635454545
2020-05-25 07:15:00,215.7890909090909,211.65757575757578,134.52121212121213,22.294261090909085,25.41575896363636,0.17671316072727272
2020-05-25 07:30:00,275.0234848484849,270.3022943722944,193.952380952381,22.619034536050158,26.86645506583072,0.22709288595611277
2020-05-25 07:45:00,342.41244588744587,336.29878787878783,268.277922077922,22.948718263636362,28.11253971818182,0.2810459170909091
2020-05-25 08:00:00,394.4945454545454,386.89696969696973,358.40909090909093,23.07200707523511,28.738538294670857,0.3151912164263322
2020-05-25 08:15:00,457.21060606060604,448.11303030303037,463.83333333333326,23.258797499999993,29.79717493636364,0.3510919568181819
2020-05-25 08:30:00,516.0072727272728,505.52151515151525,584.3636363636364,23.60682927272727,31.229191036363634,0.38981178845454545
2020-05-25 08:45:00,563.5123593073592,551.8907792207791,715.6313852813854,24.180102987460813,33.35554768965519,0.4242805848902821
2020-05-25 09:00:00,640.8211038961039,627.279805194805,859.3841991341992,24.24157429090909,34.34691139090909,0.4852008578181819
2020-05-25 09:15:00,694.3030303030304,679.3981818181818,1022.7909090909092,24.591153724137925,36.33775027899686,0.524651620062696
2020-05-25 09:30:00,721.850909090909,706.0084848484847,1199.978787878788,24.928141663636357,37.73366160000001,0.5817157715454546
2020-05-25 09:45:00,713.2769696969697,697.4751515151514,1376.6878787878786,25.06936500000001,39.065203963636364,0.610980423
2020-05-25 10:00:00,698.6667532467533,683.1925324675325,1546.7543290043286,25.56430050470219,40.37253364890283,0.6181412366144201
2020-05-25 10:15:00,784.3138095238096,766.4242640692642,1727.6932900432896,25.8122439,41.19929410909091,0.6660194102727273
2020-05-25 10:30:00,805.8855627705627,787.1567316017316,1922.0489177489178,26.16373029780564,42.446901470219444,0.6918828204075234
2020-05-25 10:45:00,811.7106060606061,792.3509090909091,2120.224242424242,26.361314918181822,42.695863936363644,0.6658556391818182
2020-05-25 11:00:00,822.3524242424241,802.1257575757573,2312.990909090909,26.5662814090909,42.670890109090905,0.7374971476363634
2020-05-25 11:15:00,768.4311904761904,749.365974025974,2518.6943722943724,27.07922279623824,44.17964497805642,0.7446584163949841
2020-05-25 11:30:00,758.2496753246753,739.5504545454545,2701.6469696969693,27.2932267909091,43.44900676363636,0.6796213584545454
2020-05-25 11:45:00,789.3316883116881,769.7242207792207,2889.876623376623,27.68784923510971,45.41882687774295,0.7505002836677115
2020-05-25 12:00:00,796.7315151515152,776.9360606060607,3084.6000000000004,27.697807363636375,45.35627157272727,0.7420594745454546
2020-05-25 12:15:00,803.3203030303031,783.3612121212121,3281.8363636363642,27.84353052978056,45.27150525705329,0.7427446558307207
2020-05-25 12:30:00,798.9312121212122,779.0793506493508,3477.0357142857147,28.31544559090909,46.66195262727273,0.7364551903636364
2020-05-25 12:45:00,797.0246753246753,777.2237662337661,3669.734199134199,28.509505009090905,46.67300972727273,0.7346392251818181
2020-05-25 13:00:00,782.6459523809524,763.2045454545455,3861.7610389610386,28.670362702194367,46.75445452664576,0.7232984884326019
2020-05-25 13:15:00,787.938116883117,768.3766666666667,4032.7207792207787,28.973035297805644,46.020430946708466,0.7075475342633228
2020-05-25 13:30:00,801.538225108225,781.8237662337662,4250.071212121212,29.17724391536049,46.734088429467086,0.6985131147648902
2020-05-25 13:45:00,809.199826839827,789.9741341991343,4445.446969696969,29.676559281818182,47.77507729090908,0.6777498804545454
2020-05-25 14:00:00,792.0681818181819,773.8260606060605,4640.656060606061,29.570705294670844,47.047404724137934,0.6531979971159875
2020-05-25 14:15:00,825.6643506493507,807.0179437229436,4834.5993506493505,29.807841545454536,46.0518820090909,0.6265373574545455
2020-05-25 14:30:00,824.2869696969697,805.8981818181818,5039.169696969697,30.015069600000004,44.94644732727273,0.599050879090909
2020-05-25 14:45:00,777.5121212121212,760.4099999999999,5237.018181818182,30.417560689655172,46.302393752351094,0.5633489138557993
2020-05-25 15:00:00,739.3858225108225,723.3020346320346,5422.808658008658,30.298700645454552,44.06049747272726,0.5274425348181818
2020-05-25 15:15:00,690.4319264069264,675.6308008658008,5595.5790043290035,30.4695306,43.29811120909092,0.4863246027272728
2020-05-25 15:30:00,636.7420346320346,623.3082683982685,5758.24090909091,30.59896514106583,42.33728350156739,0.4435652722570531
2020-05-25 15:45:00,583.1300000000001,571.0293939393939,5908.360606060605,30.708536454545445,41.58786220909091,0.4049834683636362
2020-05-25 16:00:00,559.3793939393939,547.8584848484847,6048.275757575757,30.98654678369906,41.182935517241376,0.3884856370532914
2020-05-25 16:15:00,514.3804761904762,503.93950216450224,6186.988095238095,31.12095591818181,41.47275785454544,0.3624225163636363
2020-05-25 16:30:00,257.36722943722947,252.63556277056279,6278.769913419913,30.594884672727265,37.66788949090908,0.17868639790909088
2020-05-25 16:45:00,308.11954545454546,302.7888961038961,6343.416883116883,30.37986640438871,35.02680596238244,0.20985557163009408
2020-05-25 17:00:00,233.3121212121212,229.03121212121212,6414.633333333332,30.258026481818185,34.16003738181818,0.15647983172727267
2020-05-25 17:15:00,98.12424242424241,95.58242424242425,6454.796969696969,30.022785620689657,31.966230131661447,0.06349186278056422
2020-05-25 17:30:00,38.984329004329005,37.70318181818181,6470.555411255412,29.45765397272728,29.42445845454546,0.024222613418181823
2020-05-25 17:45:00,20.57731601731602,19.874242424242425,6477.5025974025975,29.06856150000001,28.00414377272727,0.012082722831818181
2020-05-25 18:00:00,11.003246753246755,10.616406926406926,6481.188961038962,28.86312845454546,27.34392213479623,0.006885251664263262
2020-05-25 18:15:00,0.6115151515151515,0.5893939393939394,6482.490909090909,28.489270936363628,26.767997127272736,0.0028988309754544913
2020-05-25 18:30:00,0.0,0.0,6482.5,28.16757378056427,26.25395885266458,0.0023633526159873817
2020-05-25 18:45:00,0.0,0.0,6482.5,27.95198855454546,25.864513063636362,0.0005661860012726728
2020-05-25 19:00:00,0.0,0.0,6482.5,27.7696542,25.58863715454546,0.0
2020-05-25 19:15:00,0.0,0.0,6482.5,27.80210680250784,25.680807169278992,0.0
2020-05-25 19:30:00,0.0,0.0,6482.5,27.75400854545455,25.851392618181816,0.0
2020-05-25 19:45:00,0.0,0.0,6482.5,27.677439736363645,25.856135018181817,0.0
2020-05-25 20:00:00,0.0,0.0,6482.5,27.6701963416928,25.99274048275862,0.0
2020-05-25 20:15:00,0.0,0.0,6482.5,27.681176072727272,25.81575204545454,0.0
2020-05-25 20:30:00,0.0,0.0,6482.5,27.34675693730408,25.270173338558003,0.0
2020-05-25 20:45:00,0.0,0.0,6482.5,27.09631167272727,25.313386554545456,0.0
2020-05-25 21:00:00,0.0,0.0,6482.5,26.432319681818182,25.295248200000003,0.0
2020-05-25 21:15:00,0.0,0.0,6482.5,25.74353677429467,24.843059943573667,0.0
2020-05-25 21:30:00,0.0,0.0,6482.5,25.318087936363636,24.609671318181828,0.0
2020-05-25 21:45:00,0.0,0.0,6482.5,24.977023500000005,24.304641627272726,0.0
2020-05-25 22:00:00,0.0,0.0,6482.5,24.688761630094053,23.82977014420062,0.0
2020-05-25 22:15:00,0.0,0.0,6482.5,24.41898439090909,23.493465409090906,0.0
2020-05-25 22:30:00,0.0,0.0,6482.5,24.157436614420067,23.23623137304075,0.0
2020-05-25 22:45:00,0.0,0.0,6482.5,23.603679000000003,22.718315809090907,0.0
2020-05-25 23:00:00,0.0,0.0,6482.5,23.208499200000006,22.15173259090909,0.0
2020-05-25 23:15:00,0.0,0.0,6482.5,23.053947601880882,21.8709971661442,0.0
2020-05-25 23:30:00,0.0,0.0,6482.5,22.957542463636365,21.803613218181813,0.0
2020-05-25 23:45:00,0.0,0.0,5636.521212121213,23.07709038244514,22.252303946708466,0.0
2020-05-26 00:00:00,0.0,0.0,1807.3097402597405,23.189102700000003,22.49170191818182,0.0
2020-05-26 00:15:00,0.0,0.0,850.5,23.179718454545455,22.88116058181818,0.0
2020-05-26 00:30:00,0.0,0.0,850.5,22.05544720062696,22.21803696865204,0.0
2020-05-26 00:45:00,0.0,0.0,850.5,20.821574481818182,20.893879554545457,0.0
2020-05-26 01:00:00,0.0,0.0,850.5,20.172393141065836,20.34016538557994,0.0
2020-05-26 01:15:00,0.0,0.0,850.5,19.985682381818183,19.772797036363635,0.0
2020-05-26 01:30:00,0.0,0.0,700.7597402597403,19.859720672727274,19.599702599999997,0.0
2020-05-26 01:45:00,0.0,0.0,431.22727272727275,19.56852293416928,19.15545354545454,0.0
2020-05-26 02:00:00,0.0,0.0,431.22727272727275,19.5663798,18.933796281818186,0.0
2020-05-26 02:15:00,0.0,0.0,431.22727272727275,19.894612336363636,19.1953833,0.0
2020-05-26 02:30:00,0.0,0.0,431.22727272727275,20.250154918495294,19.458205166144204,0.0
